% # columns="iteration, evaluation, void, void, void, xmean", seed=732709, Sun Apr 13 23:42:44 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.010252652846974216
2 12 0 0 0 -0.6224323188602243
3 18 0 0 0 -1.799244974282904
4 24 0 0 0 -0.1618739807174237
5 30 0 0 0 0.3363750320299643
6 36 0 0 0 0.5683278882130823
7 42 0 0 0 0.45003054864469905
8 48 0 0 0 0.4617974794709039
9 54 0 0 0 0.4810523553592117
10 60 0 0 0 0.5315117365581722
